States,Transaction_Year,Quarters,District,Transaction_Type,Transaction_Count
madhya-pradesh,2021,1,satna district,TOTAL,4816296175.732275
madhya-pradesh,2021,1,narsinghpur district,TOTAL,3177530090.9502044
madhya-pradesh,2021,1,jabalpur district,TOTAL,11341470367.935308
madhya-pradesh,2021,1,hoshangabad district,TOTAL,3776567780.379984
madhya-pradesh,2021,1,vidisha district,TOTAL,4298632208.617512
madhya-pradesh,2021,1,balaghat district,TOTAL,4600620055.8422165
madhya-pradesh,2021,1,singrauli district,TOTAL,4545863631.10256
madhya-pradesh,2021,1,betul district,TOTAL,4370416166.62771
madhya-pradesh,2021,1,sidhi district,TOTAL,2364548733.167993
madhya-pradesh,2021,1,datia district,TOTAL,1461101645.6413937
madhya-pradesh,2021,1,dewas district,TOTAL,6833124438.36656
madhya-pradesh,2021,1,sheopur district,TOTAL,999133018.2733552
madhya-pradesh,2021,1,neemuch district,TOTAL,2652786981.404075
madhya-pradesh,2021,1,raisen district,TOTAL,4173866749.222631
madhya-pradesh,2021,1,mandsaur district,TOTAL,4173482937.968442
madhya-pradesh,2021,1,barwani district,TOTAL,2248538999.422863
madhya-pradesh,2021,1,katni district,TOTAL,2685443831.9587994
madhya-pradesh,2021,1,dindori district,TOTAL,1119999389.1933413
madhya-pradesh,2021,1,shivpuri district,TOTAL,3503136658.411132
madhya-pradesh,2021,1,gwalior district,TOTAL,13365571399.680473
madhya-pradesh,2021,1,anuppur district,TOTAL,1990314404.9951131
madhya-pradesh,2021,1,agar malwa district,TOTAL,1905456871.832835
madhya-pradesh,2021,1,ashoknagar district,TOTAL,1569426631.4587264
madhya-pradesh,2021,1,sagar district,TOTAL,5653447301.758538
madhya-pradesh,2021,1,niwari district,TOTAL,590317182.3799706
madhya-pradesh,2021,1,rewa district,TOTAL,6260073492.301879
madhya-pradesh,2021,1,shajapur district,TOTAL,3385896058.8933268
madhya-pradesh,2021,1,ujjain district,TOTAL,8661804508.825623
madhya-pradesh,2021,1,bhind district,TOTAL,3080179035.102253
madhya-pradesh,2021,1,tikamgarh district,TOTAL,1447720949.1649184
madhya-pradesh,2021,1,seoni district,TOTAL,3496206162.0875216
madhya-pradesh,2021,1,harda district,TOTAL,1460099482.774878
madhya-pradesh,2021,1,burhanpur district,TOTAL,1614553569.2762008
madhya-pradesh,2021,1,damoh district,TOTAL,1759875819.6421342
madhya-pradesh,2021,1,bhopal district,TOTAL,101725720745.41441
madhya-pradesh,2021,1,jhabua district,TOTAL,1283708735.7876873
madhya-pradesh,2021,1,dhar district,TOTAL,7366487165.421755
madhya-pradesh,2021,1,guna district,TOTAL,3799877430.5001893
madhya-pradesh,2021,1,east nimar district,TOTAL,3040530342.986616
madhya-pradesh,2021,1,chhindwara district,TOTAL,6171721022.75809
madhya-pradesh,2021,1,umaria district,TOTAL,1277673278.1828122
madhya-pradesh,2021,1,mandla district,TOTAL,1727915177.2945933
madhya-pradesh,2021,1,indore district,TOTAL,53867415617.00962
madhya-pradesh,2021,1,shahdol district,TOTAL,3112033780.186758
madhya-pradesh,2021,1,ratlam district,TOTAL,5101007536.79729
madhya-pradesh,2021,1,panna district,TOTAL,1480548117.2572706
madhya-pradesh,2021,1,chhatarpur district,TOTAL,2858061843.406745
uttarakhand,2019,4,bageshwar district,TOTAL,74106171.90251683
uttarakhand,2019,4,udham singh nagar district,TOTAL,1847912911.0312634
uttarakhand,2019,4,haridwar district,TOTAL,2912268373.080662
uttarakhand,2019,4,champawat district,TOTAL,105727261.6222372
uttarakhand,2019,4,nainital district,TOTAL,938607132.5862873
uttarakhand,2019,4,dehradun district,TOTAL,4994340229.552402
uttarakhand,2019,4,chamoli district,TOTAL,207905779.61748406
uttarakhand,2019,4,almora district,TOTAL,226549226.13870552
uttarakhand,2019,4,uttarkashi district,TOTAL,174141275.3253441
uttarakhand,2019,4,pithoragarh district,TOTAL,200782149.05021042
uttarakhand,2019,4,rudraprayag district,TOTAL,121690003.20270392
uttarakhand,2019,4,pauri garhwal district,TOTAL,438116662.3129741
uttarakhand,2019,4,tehri garhwal district,TOTAL,331559129.7280453
uttarakhand,2019,2,bageshwar district,TOTAL,52020772.88719916
uttarakhand,2019,2,udham singh nagar district,TOTAL,1378582227.1383595
uttarakhand,2019,2,haridwar district,TOTAL,1993331114.9490423
uttarakhand,2019,2,champawat district,TOTAL,83652585.73778167
uttarakhand,2019,2,nainital district,TOTAL,641075253.7010634
uttarakhand,2019,2,dehradun district,TOTAL,3149635867.735813
uttarakhand,2019,2,chamoli district,TOTAL,146135260.66002762
uttarakhand,2019,2,almora district,TOTAL,169588331.81787175
uttarakhand,2019,2,uttarkashi district,TOTAL,116326460.03063229
uttarakhand,2019,2,pithoragarh district,TOTAL,158772474.7061255
uttarakhand,2019,2,rudraprayag district,TOTAL,105793130.67286699
uttarakhand,2019,2,pauri garhwal district,TOTAL,330941586.17840505
uttarakhand,2019,2,tehri garhwal district,TOTAL,262677784.70331165
uttarakhand,2019,3,bageshwar district,TOTAL,51115257.990878195
uttarakhand,2019,3,udham singh nagar district,TOTAL,1448854013.7749524
uttarakhand,2019,3,haridwar district,TOTAL,2350808805.151039
uttarakhand,2019,3,champawat district,TOTAL,84731426.51331419
uttarakhand,2019,3,nainital district,TOTAL,703565372.0754354
uttarakhand,2019,3,dehradun district,TOTAL,3787761714.5911207
uttarakhand,2019,3,chamoli district,TOTAL,159441929.61206484
uttarakhand,2019,3,almora district,TOTAL,163341415.00345957
uttarakhand,2019,3,uttarkashi district,TOTAL,126468996.95084272
uttarakhand,2019,3,pithoragarh district,TOTAL,157938393.66508043
uttarakhand,2019,3,rudraprayag district,TOTAL,89159258.0557906
uttarakhand,2019,3,pauri garhwal district,TOTAL,337105679.89840025
uttarakhand,2019,3,tehri garhwal district,TOTAL,268739806.73495024
uttarakhand,2019,1,bageshwar district,TOTAL,41562836.347878136
uttarakhand,2019,1,udham singh nagar district,TOTAL,1489217231.336874
uttarakhand,2019,1,haridwar district,TOTAL,1744127095.0116453
uttarakhand,2019,1,champawat district,TOTAL,62479997.7978691
uttarakhand,2019,1,nainital district,TOTAL,528892751.995024
uttarakhand,2019,1,dehradun district,TOTAL,2353709229.488825
uttarakhand,2019,1,chamoli district,TOTAL,109897209.50624073
uttarakhand,2019,1,almora district,TOTAL,133142670.68267205
uttarakhand,2019,1,uttarkashi district,TOTAL,85792881.24604434
uttarakhand,2019,1,pithoragarh district,TOTAL,126782378.71489981
uttarakhand,2019,1,rudraprayag district,TOTAL,60259060.58910632
uttarakhand,2019,1,pauri garhwal district,TOTAL,259133683.45728147
uttarakhand,2019,1,tehri garhwal district,TOTAL,188532149.09953338
uttarakhand,2022,4,bageshwar district,TOTAL,572631360.7164435
uttarakhand,2022,4,udham singh nagar district,TOTAL,16094358620.839266
uttarakhand,2022,4,haridwar district,TOTAL,19912247185.811954
uttarakhand,2022,4,champawat district,TOTAL,807571212.9402206
uttarakhand,2022,4,nainital district,TOTAL,7697883412.598278
uttarakhand,2022,4,dehradun district,TOTAL,58612213437.28185
uttarakhand,2022,4,chamoli district,TOTAL,1880933827.7386518
uttarakhand,2022,4,almora district,TOTAL,1571073455.8092246
uttarakhand,2022,4,uttarkashi district,TOTAL,916448376.726758
uttarakhand,2022,4,pithoragarh district,TOTAL,1481932435.116687
uttarakhand,2022,4,rudraprayag district,TOTAL,951611612.2036073
uttarakhand,2022,4,pauri garhwal district,TOTAL,2930488128.435723
uttarakhand,2022,4,tehri garhwal district,TOTAL,2066653765.1403933
uttarakhand,2022,2,bageshwar district,TOTAL,546605012.7624527
uttarakhand,2022,2,udham singh nagar district,TOTAL,11516900702.588758
uttarakhand,2022,2,haridwar district,TOTAL,16128591903.365211
uttarakhand,2022,2,champawat district,TOTAL,802026422.3335738
uttarakhand,2022,2,nainital district,TOTAL,6957275629.433159
uttarakhand,2022,2,dehradun district,TOTAL,40081073999.877716
uttarakhand,2022,2,chamoli district,TOTAL,1456305122.8944721
uttarakhand,2022,2,almora district,TOTAL,1470548875.9558089
uttarakhand,2022,2,uttarkashi district,TOTAL,1141949487.1675887
uttarakhand,2022,2,pithoragarh district,TOTAL,1370280861.667244
uttarakhand,2022,2,rudraprayag district,TOTAL,1343191881.07683
uttarakhand,2022,2,pauri garhwal district,TOTAL,2946932725.366783
uttarakhand,2022,2,tehri garhwal district,TOTAL,2551688400.844716
uttarakhand,2022,3,bageshwar district,TOTAL,438943544.9939508
uttarakhand,2022,3,udham singh nagar district,TOTAL,12605973683.641441
uttarakhand,2022,3,haridwar district,TOTAL,17469868639.355198
uttarakhand,2022,3,champawat district,TOTAL,690132451.4541664
uttarakhand,2022,3,nainital district,TOTAL,7504228522.498605
uttarakhand,2022,3,dehradun district,TOTAL,43421889600.77414
uttarakhand,2022,3,chamoli district,TOTAL,1357043504.4213452
uttarakhand,2022,3,almora district,TOTAL,1333633913.7202659
uttarakhand,2022,3,uttarkashi district,TOTAL,1020415832.5023174
uttarakhand,2022,3,pithoragarh district,TOTAL,1386396764.7434978
uttarakhand,2022,3,rudraprayag district,TOTAL,1035378469.1373514
uttarakhand,2022,3,pauri garhwal district,TOTAL,2462947906.054614
uttarakhand,2022,3,tehri garhwal district,TOTAL,1914407105.066064
uttarakhand,2022,1,bageshwar district,TOTAL,464249473.4222708
uttarakhand,2022,1,udham singh nagar district,TOTAL,10009445962.437685
uttarakhand,2022,1,haridwar district,TOTAL,12739141532.519213
uttarakhand,2022,1,champawat district,TOTAL,618157667.8282931
uttarakhand,2022,1,nainital district,TOTAL,5973753416.613321
uttarakhand,2022,1,dehradun district,TOTAL,33123635654.16364
uttarakhand,2022,1,chamoli district,TOTAL,908267962.1925865
uttarakhand,2022,1,almora district,TOTAL,1114809944.882173
uttarakhand,2022,1,uttarkashi district,TOTAL,690101594.2170823
uttarakhand,2022,1,pithoragarh district,TOTAL,1077070807.370165
uttarakhand,2022,1,rudraprayag district,TOTAL,498507056.829461
uttarakhand,2022,1,pauri garhwal district,TOTAL,2160205589.4174557
uttarakhand,2022,1,tehri garhwal district,TOTAL,1601435838.181318
uttarakhand,2018,4,bageshwar district,TOTAL,36931703.42569672
uttarakhand,2018,4,udham singh nagar district,TOTAL,1063327513.805676
uttarakhand,2018,4,haridwar district,TOTAL,1361862781.3811455
uttarakhand,2018,4,champawat district,TOTAL,54097463.5833426
uttarakhand,2018,4,nainital district,TOTAL,434444465.8451766
uttarakhand,2018,4,dehradun district,TOTAL,1866928298.8196144
uttarakhand,2018,4,chamoli district,TOTAL,93713092.70470297
uttarakhand,2018,4,almora district,TOTAL,117821119.63767174
uttarakhand,2018,4,uttarkashi district,TOTAL,74788538.69988398
uttarakhand,2018,4,pithoragarh district,TOTAL,120923916.07731065
uttarakhand,2018,4,rudraprayag district,TOTAL,54341747.19830029
uttarakhand,2018,4,pauri garhwal district,TOTAL,217330050.30159777
uttarakhand,2018,4,tehri garhwal district,TOTAL,157761446.48374176
uttarakhand,2018,2,bageshwar district,TOTAL,17461881.43219953
uttarakhand,2018,2,udham singh nagar district,TOTAL,460064933.193244
uttarakhand,2018,2,haridwar district,TOTAL,653841352.4744893
uttarakhand,2018,2,champawat district,TOTAL,26298796.010909528
uttarakhand,2018,2,nainital district,TOTAL,221734345.97526038
uttarakhand,2018,2,dehradun district,TOTAL,908634049.1026804
uttarakhand,2018,2,chamoli district,TOTAL,37928070.64293302
uttarakhand,2018,2,almora district,TOTAL,50535626.79560754
uttarakhand,2018,2,uttarkashi district,TOTAL,31584871.420789883
uttarakhand,2018,2,pithoragarh district,TOTAL,51625580.581978634
uttarakhand,2018,2,rudraprayag district,TOTAL,23692738.946748238
uttarakhand,2018,2,pauri garhwal district,TOTAL,116427905.16679347
uttarakhand,2018,2,tehri garhwal district,TOTAL,79925226.8074092
uttarakhand,2018,3,bageshwar district,TOTAL,21819053.81952673
uttarakhand,2018,3,udham singh nagar district,TOTAL,750899273.4469256
uttarakhand,2018,3,haridwar district,TOTAL,904828173.1140293
uttarakhand,2018,3,champawat district,TOTAL,34495610.12735177
uttarakhand,2018,3,nainital district,TOTAL,272528677.45278066
uttarakhand,2018,3,dehradun district,TOTAL,1233501843.6407683
uttarakhand,2018,3,chamoli district,TOTAL,57607070.75418808
uttarakhand,2018,3,almora district,TOTAL,73631915.94944787
uttarakhand,2018,3,uttarkashi district,TOTAL,44762533.115959145
uttarakhand,2018,3,pithoragarh district,TOTAL,66592869.052209534
uttarakhand,2018,3,rudraprayag district,TOTAL,28621234.093816403
uttarakhand,2018,3,pauri garhwal district,TOTAL,139462380.15680635
uttarakhand,2018,3,tehri garhwal district,TOTAL,97822405.13469782
uttarakhand,2018,1,bageshwar district,TOTAL,8645020.086163377
uttarakhand,2018,1,udham singh nagar district,TOTAL,273540317.8466592
uttarakhand,2018,1,haridwar district,TOTAL,394604404.70860887
uttarakhand,2018,1,champawat district,TOTAL,9818454.777565042
uttarakhand,2018,1,nainital district,TOTAL,116698562.48367879
uttarakhand,2018,1,dehradun district,TOTAL,512888194.28700817
uttarakhand,2018,1,chamoli district,TOTAL,19931685.344290152
uttarakhand,2018,1,almora district,TOTAL,24966386.517174132
uttarakhand,2018,1,uttarkashi district,TOTAL,15898878.29543098
uttarakhand,2018,1,pithoragarh district,TOTAL,19129399.861616693
uttarakhand,2018,1,rudraprayag district,TOTAL,12517358.300915807
uttarakhand,2018,1,pauri garhwal district,TOTAL,58626307.503576376
uttarakhand,2018,1,tehri garhwal district,TOTAL,41280388.51120189
uttarakhand,2020,4,bageshwar district,TOTAL,243513878.83942905
uttarakhand,2020,4,udham singh nagar district,TOTAL,4514038446.219884
uttarakhand,2020,4,haridwar district,TOTAL,6085979623.74952
uttarakhand,2020,4,champawat district,TOTAL,339178308.3489728
uttarakhand,2020,4,nainital district,TOTAL,2922713378.2238545
uttarakhand,2020,4,dehradun district,TOTAL,12878001020.781935
uttarakhand,2020,4,chamoli district,TOTAL,608689356.7896259
uttarakhand,2020,4,almora district,TOTAL,655069287.4592457
uttarakhand,2020,4,uttarkashi district,TOTAL,446087898.9016932
uttarakhand,2020,4,pithoragarh district,TOTAL,642959649.9234655
uttarakhand,2020,4,rudraprayag district,TOTAL,391044736.1112037
uttarakhand,2020,4,pauri garhwal district,TOTAL,1126540354.654028
uttarakhand,2020,4,tehri garhwal district,TOTAL,938923389.1074793
uttarakhand,2020,2,bageshwar district,TOTAL,115622508.26946892
uttarakhand,2020,2,udham singh nagar district,TOTAL,2605047531.8868837
uttarakhand,2020,2,haridwar district,TOTAL,2717831193.887991
uttarakhand,2020,2,champawat district,TOTAL,162391481.0259492
uttarakhand,2020,2,nainital district,TOTAL,1075299747.5588312
uttarakhand,2020,2,dehradun district,TOTAL,7204561616.48045
uttarakhand,2020,2,chamoli district,TOTAL,274419553.19735515
uttarakhand,2020,2,almora district,TOTAL,333359506.69689095
uttarakhand,2020,2,uttarkashi district,TOTAL,241132342.2347738
uttarakhand,2020,2,pithoragarh district,TOTAL,309868814.02295196
uttarakhand,2020,2,rudraprayag district,TOTAL,156079665.36803532
uttarakhand,2020,2,pauri garhwal district,TOTAL,488475349.76430535
uttarakhand,2020,2,tehri garhwal district,TOTAL,410098391.70712256
uttarakhand,2020,3,bageshwar district,TOTAL,158927994.60522747
uttarakhand,2020,3,udham singh nagar district,TOTAL,2930954022.9558268
uttarakhand,2020,3,haridwar district,TOTAL,4070826642.206731
uttarakhand,2020,3,champawat district,TOTAL,216919449.54937637
uttarakhand,2020,3,nainital district,TOTAL,1918487570.1438391
uttarakhand,2020,3,dehradun district,TOTAL,9682445376.09395
uttarakhand,2020,3,chamoli district,TOTAL,388151115.2672857
uttarakhand,2020,3,almora district,TOTAL,453570746.46387815
uttarakhand,2020,3,uttarkashi district,TOTAL,318056161.8167209
uttarakhand,2020,3,pithoragarh district,TOTAL,421302996.40247244
uttarakhand,2020,3,rudraprayag district,TOTAL,214478001.77062732
uttarakhand,2020,3,pauri garhwal district,TOTAL,734135974.61854
uttarakhand,2020,3,tehri garhwal district,TOTAL,595254916.1120149
uttarakhand,2020,1,bageshwar district,TOTAL,84722349.28857002
uttarakhand,2020,1,udham singh nagar district,TOTAL,2462031686.6688175
uttarakhand,2020,1,haridwar district,TOTAL,2829682337.55844
uttarakhand,2020,1,champawat district,TOTAL,114406606.10337359
uttarakhand,2020,1,nainital district,TOTAL,1012419762.4026624
uttarakhand,2020,1,dehradun district,TOTAL,7855577949.518105
uttarakhand,2020,1,chamoli district,TOTAL,211908675.2839394
uttarakhand,2020,1,almora district,TOTAL,262516586.53569755
uttarakhand,2020,1,uttarkashi district,TOTAL,176256181.79746825
uttarakhand,2020,1,pithoragarh district,TOTAL,231555480.8832615
uttarakhand,2020,1,rudraprayag district,TOTAL,122618449.68931642
uttarakhand,2020,1,pauri garhwal district,TOTAL,428956086.0113152
uttarakhand,2020,1,tehri garhwal district,TOTAL,365428107.2466619
uttarakhand,2021,4,bageshwar district,TOTAL,429855016.57681274
uttarakhand,2021,4,udham singh nagar district,TOTAL,9041480525.639933
uttarakhand,2021,4,haridwar district,TOTAL,11490457874.693764
uttarakhand,2021,4,champawat district,TOTAL,581241391.496042
uttarakhand,2021,4,nainital district,TOTAL,5812451204.097101
uttarakhand,2021,4,dehradun district,TOTAL,30616000516.70843
uttarakhand,2021,4,chamoli district,TOTAL,935680417.2825816
uttarakhand,2021,4,almora district,TOTAL,1157426313.556387
uttarakhand,2021,4,uttarkashi district,TOTAL,699763855.0503579
uttarakhand,2021,4,pithoragarh district,TOTAL,1047695615.6454681
uttarakhand,2021,4,rudraprayag district,TOTAL,644334317.5148525
uttarakhand,2021,4,pauri garhwal district,TOTAL,2087257954.5768223
uttarakhand,2021,4,tehri garhwal district,TOTAL,1604463156.5824413
uttarakhand,2021,2,bageshwar district,TOTAL,300595070.57305586
uttarakhand,2021,2,udham singh nagar district,TOTAL,5332715640.386387
uttarakhand,2021,2,haridwar district,TOTAL,7206283398.339356
uttarakhand,2021,2,champawat district,TOTAL,391186970.2603439
uttarakhand,2021,2,nainital district,TOTAL,3666864167.0763474
uttarakhand,2021,2,dehradun district,TOTAL,18841754559.75351
uttarakhand,2021,2,chamoli district,TOTAL,592961500.5480487
uttarakhand,2021,2,almora district,TOTAL,813684022.7677014
uttarakhand,2021,2,uttarkashi district,TOTAL,493313162.98720294
uttarakhand,2021,2,pithoragarh district,TOTAL,706633659.8182425
uttarakhand,2021,2,rudraprayag district,TOTAL,358593778.78038114
uttarakhand,2021,2,pauri garhwal district,TOTAL,1284331635.4191165
uttarakhand,2021,2,tehri garhwal district,TOTAL,1001900308.1286169
uttarakhand,2021,3,bageshwar district,TOTAL,339140370.82216936
uttarakhand,2021,3,udham singh nagar district,TOTAL,6845281919.429771
uttarakhand,2021,3,haridwar district,TOTAL,8989314144.10345
uttarakhand,2021,3,champawat district,TOTAL,452316414.89691293
uttarakhand,2021,3,nainital district,TOTAL,4647117597.836014
uttarakhand,2021,3,dehradun district,TOTAL,22990701165.284504
uttarakhand,2021,3,chamoli district,TOTAL,738267624.1421455
uttarakhand,2021,3,almora district,TOTAL,912391176.2694778
uttarakhand,2021,3,uttarkashi district,TOTAL,564935671.3357033
uttarakhand,2021,3,pithoragarh district,TOTAL,818234590.9716287
uttarakhand,2021,3,rudraprayag district,TOTAL,391423419.13020337
uttarakhand,2021,3,pauri garhwal district,TOTAL,1594948974.778614
uttarakhand,2021,3,tehri garhwal district,TOTAL,1243423714.563628
uttarakhand,2021,1,bageshwar district,TOTAL,228097046.62067777
uttarakhand,2021,1,udham singh nagar district,TOTAL,4698429212.673304
uttarakhand,2021,1,haridwar district,TOTAL,6655847670.435171
uttarakhand,2021,1,champawat district,TOTAL,313298147.11381817
uttarakhand,2021,1,nainital district,TOTAL,3267711093.9339843
uttarakhand,2021,1,dehradun district,TOTAL,16714266661.471684
uttarakhand,2021,1,chamoli district,TOTAL,534930142.84450316
uttarakhand,2021,1,almora district,TOTAL,567283572.0401663
