States,Transaction_Year,Quarters,District,Transaction_Type,Transaction_Count,Transaction_Amount
goa,2022,3,south goa,TOTAL,4877989,6497339467.392014
goa,2022,1,north goa,TOTAL,8513573,14075639843.882042
goa,2022,1,south goa,TOTAL,3700525,5740805558.964066
goa,2018,4,north goa,TOTAL,305380,714879898.599603
goa,2018,4,south goa,TOTAL,209375,438125180.3228017
goa,2018,2,north goa,TOTAL,133429,290814882.35943836
goa,2018,2,south goa,TOTAL,96146,187788942.99917686
goa,2018,3,north goa,TOTAL,194726,421264288.45388794
goa,2018,3,south goa,TOTAL,144785,291902680.78434587
goa,2018,1,north goa,TOTAL,95114,187108291.98525044
goa,2018,1,south goa,TOTAL,65783,116748450.35783319
goa,2020,4,north goa,TOTAL,2504378,4712001378.742861
goa,2020,4,south goa,TOTAL,1297003,2187791368.837076
goa,2020,2,north goa,TOTAL,883695,1294651809.391935
goa,2020,2,south goa,TOTAL,598397,888964620.6248364
goa,2020,3,north goa,TOTAL,1165122,2087621922.6831622
goa,2020,3,south goa,TOTAL,750409,1280721658.2614956
goa,2020,1,north goa,TOTAL,1277387,2374507200.865538
goa,2020,1,south goa,TOTAL,603850,1035864031.0582266
goa,2021,4,north goa,TOTAL,7808548,13467044827.548832
goa,2021,4,south goa,TOTAL,3280211,5160212288.320821
goa,2021,2,north goa,TOTAL,3083639,5391453884.873638
goa,2021,2,south goa,TOTAL,1626496,2621399702.202361
goa,2021,3,north goa,TOTAL,4282602,7042155411.60932
goa,2021,3,south goa,TOTAL,2185161,3436270181.327051
goa,2021,1,north goa,TOTAL,3797921,7119400649.563017
goa,2021,1,south goa,TOTAL,1533628,2637842229.458396
punjab,2019,4,ludhiana,TOTAL,3939299,9747197706.866158
punjab,2019,4,sas nagar,TOTAL,2685032,4949390532.2517605
punjab,2019,4,jalandhar,TOTAL,980520,2169729877.261026
punjab,2019,4,amritsar,TOTAL,829302,1950326012.564148
punjab,2019,4,patiala,TOTAL,799674,1781269263.452226
punjab,2019,4,kapurthala,TOTAL,667137,741334179.2344623
punjab,2019,4,bathinda,TOTAL,532029,1239636960.6158314
punjab,2019,4,sangrur,TOTAL,448960,870965377.808314
punjab,2019,4,fazilka,TOTAL,425525,946156853.0160115
punjab,2019,4,pathankot,TOTAL,280434,697314026.1980982
punjab,2019,2,ludhiana,TOTAL,2861806,6103196266.995374
punjab,2019,2,sas nagar,TOTAL,1651321,3186753121.6444726
punjab,2019,2,jalandhar,TOTAL,606445,1344928164.5729108
punjab,2019,2,amritsar,TOTAL,464671,1153431871.5571177
punjab,2019,2,patiala,TOTAL,428732,1033453294.3993945
punjab,2019,2,bathinda,TOTAL,314775,796164323.076735
punjab,2019,2,kapurthala,TOTAL,289692,450106236.80552906
punjab,2019,2,sangrur,TOTAL,288602,525049272.43425035
punjab,2019,2,fazilka,TOTAL,244089,576108452.4565028
punjab,2019,2,pathankot,TOTAL,160293,445515294.3077082
punjab,2019,3,ludhiana,TOTAL,3105207,7455507218.782127
punjab,2019,3,sas nagar,TOTAL,2133485,3949329973.001935
punjab,2019,3,jalandhar,TOTAL,758891,1632069019.2274184
punjab,2019,3,amritsar,TOTAL,675647,1486947290.2848449
punjab,2019,3,patiala,TOTAL,648561,1363591162.6136816
punjab,2019,3,kapurthala,TOTAL,494918,565670361.9945633
punjab,2019,3,bathinda,TOTAL,416734,972384572.4071745
punjab,2019,3,sangrur,TOTAL,330365,654399189.9915571
punjab,2019,3,fazilka,TOTAL,314556,672363454.3736749
punjab,2019,3,pathankot,TOTAL,217743,530602505.216503
punjab,2019,1,ludhiana,TOTAL,1955827,3406467299.5810013
punjab,2019,1,sas nagar,TOTAL,1284091,2129328199.7382362
punjab,2019,1,jalandhar,TOTAL,463733,969367415.6462662
punjab,2019,1,patiala,TOTAL,440799,957447018.1314604
punjab,2019,1,amritsar,TOTAL,404192,922712816.3038396
punjab,2019,1,sangrur,TOTAL,366386,472831751.34869516
punjab,2019,1,bathinda,TOTAL,323075,712296730.4083405
punjab,2019,1,fazilka,TOTAL,273038,537572832.3080034
punjab,2019,1,kapurthala,TOTAL,262162,366249498.0736331
punjab,2019,1,hoshiarpur,TOTAL,159087,333307889.2385825
punjab,2022,4,ludhiana,TOTAL,33298864,57521708592.12727
punjab,2022,4,sas nagar,TOTAL,13686435,18113344764.852985
punjab,2022,4,amritsar,TOTAL,6049600,13743135320.99577
punjab,2022,4,jalandhar,TOTAL,5556816,10699280684.068104
punjab,2022,4,patiala,TOTAL,5290182,10462961913.338879
punjab,2022,4,kapurthala,TOTAL,3514599,3945783181.7842913
punjab,2022,4,bathinda,TOTAL,3201266,6432660306.980121
punjab,2022,4,fazilka,TOTAL,2704233,5829795275.137226
punjab,2022,4,hoshiarpur,TOTAL,2110456,4366867188.489857
punjab,2022,4,sangrur,TOTAL,2004123,4766598735.821444
punjab,2022,2,ludhiana,TOTAL,26982785,46924183892.055084
punjab,2022,2,sas nagar,TOTAL,10260992,13821174897.264778
punjab,2022,2,amritsar,TOTAL,4934930,11388945408.67424
punjab,2022,2,jalandhar,TOTAL,4368370,8843362969.63771
punjab,2022,2,patiala,TOTAL,3836784,8150713456.483324
punjab,2022,2,bathinda,TOTAL,2774270,5859074278.903449
punjab,2022,2,fazilka,TOTAL,2322893,5235266714.464994
punjab,2022,2,kapurthala,TOTAL,1900455,2826285167.86687
punjab,2022,2,pathankot,TOTAL,1733490,3654246286.0727186
punjab,2022,2,sangrur,TOTAL,1640279,3950202304.556946
punjab,2022,3,ludhiana,TOTAL,31697344,52659794645.55728
punjab,2022,3,sas nagar,TOTAL,13524410,18050299571.02451
punjab,2022,3,amritsar,TOTAL,5353882,11781862029.205471
punjab,2022,3,jalandhar,TOTAL,4730075,9243374092.577248
punjab,2022,3,patiala,TOTAL,4007021,8011939442.457413
punjab,2022,3,kapurthala,TOTAL,2952123,3702626207.3035707
punjab,2022,3,bathinda,TOTAL,2929344,5852032739.035611
punjab,2022,3,fazilka,TOTAL,2618054,5147923013.794576
punjab,2022,3,pathankot,TOTAL,1792893,3662889899.847559
punjab,2022,3,hoshiarpur,TOTAL,1789334,3625177520.5732203
punjab,2022,1,ludhiana,TOTAL,21131450,40193189296.7483
punjab,2022,1,sas nagar,TOTAL,8233644,11945087945.784222
punjab,2022,1,amritsar,TOTAL,4020245,9595112041.612688
punjab,2022,1,jalandhar,TOTAL,3480708,7482301985.829842
punjab,2022,1,patiala,TOTAL,3167322,7185470674.538302
punjab,2022,1,bathinda,TOTAL,2252561,5132201177.079787
punjab,2022,1,fazilka,TOTAL,1942203,4723173436.355923
punjab,2022,1,pathankot,TOTAL,1380244,3057799524.708644
punjab,2022,1,sangrur,TOTAL,1350576,3436077358.298136
punjab,2022,1,kapurthala,TOTAL,1326492,2322895082.0700884
punjab,2018,4,ludhiana,TOTAL,1098598,2226953590.8612576
punjab,2018,4,sas nagar,TOTAL,771033,1538255981.1155858
punjab,2018,4,patiala,TOTAL,343229,854933124.0667864
punjab,2018,4,jalandhar,TOTAL,309298,787278146.4736681
punjab,2018,4,sangrur,TOTAL,300930,429092237.0505666
punjab,2018,4,amritsar,TOTAL,300266,797440476.1615218
punjab,2018,4,bathinda,TOTAL,253384,614565899.4866277
punjab,2018,4,fazilka,TOTAL,213017,434770271.47232676
punjab,2018,4,pathankot,TOTAL,155199,443194938.3785553
punjab,2018,4,kapurthala,TOTAL,140093,271879526.83803904
punjab,2018,2,ludhiana,TOTAL,572930,935892631.8609879
punjab,2018,2,sas nagar,TOTAL,387752,730035482.9606797
punjab,2018,2,patiala,TOTAL,196259,371254259.4379476
punjab,2018,2,jalandhar,TOTAL,158547,333928450.34592813
punjab,2018,2,amritsar,TOTAL,147287,334246873.79937446
punjab,2018,2,bathinda,TOTAL,146307,267391852.08765233
punjab,2018,2,fazilka,TOTAL,132032,203431002.47284475
punjab,2018,2,sangrur,TOTAL,125761,193602226.83944377
punjab,2018,2,kapurthala,TOTAL,80199,143776925.54049534
punjab,2018,2,pathankot,TOTAL,78612,158739383.40365845
punjab,2018,3,ludhiana,TOTAL,778963,1456417150.3474631
punjab,2018,3,sas nagar,TOTAL,547349,1070550639.2870402
punjab,2018,3,patiala,TOTAL,250988,563579570.2701483
punjab,2018,3,jalandhar,TOTAL,215686,521388263.73223054
punjab,2018,3,sangrur,TOTAL,206582,284133550.35333884
punjab,2018,3,amritsar,TOTAL,195357,530829226.63244426
punjab,2018,3,bathinda,TOTAL,187177,400049254.5805787
punjab,2018,3,fazilka,TOTAL,157892,270023103.2648601
punjab,2018,3,pathankot,TOTAL,108152,279349329.14573973
punjab,2018,3,kapurthala,TOTAL,106984,188312115.6799224
punjab,2018,1,ludhiana,TOTAL,427197,563038260.5420344
punjab,2018,1,sas nagar,TOTAL,285119,465850273.6343405
punjab,2018,1,patiala,TOTAL,131111,216716752.3274328
punjab,2018,1,jalandhar,TOTAL,118981,193577710.74675983
punjab,2018,1,fazilka,TOTAL,100864,118915901.3809619
punjab,2018,1,amritsar,TOTAL,98115,200091373.4518867
punjab,2018,1,bathinda,TOTAL,96310,151709303.3472533
punjab,2018,1,sangrur,TOTAL,89227,118420389.52793653
punjab,2018,1,kapurthala,TOTAL,65770,79325181.77412872
punjab,2018,1,pathankot,TOTAL,51474,81047251.32470225
punjab,2020,4,ludhiana,TOTAL,6433526,16002263104.77765
punjab,2020,4,sas nagar,TOTAL,3755533,6001552668.838071
punjab,2020,4,amritsar,TOTAL,1634555,4214164098.316762
punjab,2020,4,patiala,TOTAL,1580719,3741094568.09765
punjab,2020,4,jalandhar,TOTAL,1514774,3490141380.4519215
punjab,2020,4,bathinda,TOTAL,1029813,2560230080.072486
punjab,2020,4,fazilka,TOTAL,898108,2330645109.184926
punjab,2020,4,sangrur,TOTAL,709657,1815228277.1126363
punjab,2020,4,pathankot,TOTAL,613446,1556030355.8837295
punjab,2020,4,hoshiarpur,TOTAL,584688,1343655246.8605404
punjab,2020,2,ludhiana,TOTAL,3918678,9202417232.515121
punjab,2020,2,sas nagar,TOTAL,1839791,3374122041.3441267
punjab,2020,2,jalandhar,TOTAL,1023443,2169814875.621091
punjab,2020,2,amritsar,TOTAL,968730,2109955827.7419932
punjab,2020,2,patiala,TOTAL,922228,1936659811.767475
punjab,2020,2,bathinda,TOTAL,627821,1418732928.7795854
punjab,2020,2,fazilka,TOTAL,593260,1345296833.0455809
punjab,2020,2,sangrur,TOTAL,497181,1065127674.2908587
punjab,2020,2,hoshiarpur,TOTAL,430930,740901804.834342
punjab,2020,2,pathankot,TOTAL,394701,828442435.8246017
punjab,2020,3,ludhiana,TOTAL,5373096,13411978555.224405
punjab,2020,3,sas nagar,TOTAL,2481665,4322991690.252305
punjab,2020,3,amritsar,TOTAL,1171180,2977010022.917255
punjab,2020,3,jalandhar,TOTAL,1143419,2630961420.321203
punjab,2020,3,patiala,TOTAL,1133088,2639345147.604691
punjab,2020,3,bathinda,TOTAL,761837,1942683602.9336882
punjab,2020,3,fazilka,TOTAL,650223,1533956137.4019094
punjab,2020,3,sangrur,TOTAL,520244,1244533965.4714077
punjab,2020,3,pathankot,TOTAL,447422,1117386418.785541
punjab,2020,3,hoshiarpur,TOTAL,444703,938565050.5404744
punjab,2020,1,ludhiana,TOTAL,4234211,9811040748.858643
punjab,2020,1,sas nagar,TOTAL,2856044,4802064278.867107
punjab,2020,1,jalandhar,TOTAL,1138166,2475070637.207554
punjab,2020,1,amritsar,TOTAL,960246,2170491285.561859
punjab,2020,1,patiala,TOTAL,886202,1884698406.1873357
punjab,2020,1,kapurthala,TOTAL,733357,736259091.7068343
punjab,2020,1,bathinda,TOTAL,601259,1321796468.7923622
punjab,2020,1,fazilka,TOTAL,500308,1106991298.8320842
punjab,2020,1,sangrur,TOTAL,464316,899705429.0338153
punjab,2020,1,hoshiarpur,TOTAL,321185,613999219.7583513
punjab,2021,4,ludhiana,TOTAL,19553778,39292772660.87953
punjab,2021,4,sas nagar,TOTAL,7503637,11088791931.951628
punjab,2021,4,amritsar,TOTAL,3576353,8606940269.65073
punjab,2021,4,jalandhar,TOTAL,3218973,7030833843.587089
punjab,2021,4,patiala,TOTAL,2901070,6755184061.574616
punjab,2021,4,bathinda,TOTAL,2056317,4674339276.828988
punjab,2021,4,fazilka,TOTAL,1650972,4131028405.4906483
punjab,2021,4,sangrur,TOTAL,1205039,3205553098.0632925
punjab,2021,4,pathankot,TOTAL,1200445,2875653268.713999
punjab,2021,4,kapurthala,TOTAL,1175355,2110713842.5000901
punjab,2021,2,ludhiana,TOTAL,11475061,23530471085.652363
punjab,2021,2,sas nagar,TOTAL,4707042,7288830376.63194
punjab,2021,2,amritsar,TOTAL,2166296,5279064151.566084
punjab,2021,2,jalandhar,TOTAL,1968477,4316968650.261899
punjab,2021,2,patiala,TOTAL,1870993,4409169677.402311
punjab,2021,2,bathinda,TOTAL,1271905,3102199906.6400814
punjab,2021,2,fazilka,TOTAL,1140866,2840373948.4850025
punjab,2021,2,sangrur,TOTAL,852138,2194371528.5795517
punjab,2021,2,pathankot,TOTAL,731752,1772534610.4927375
punjab,2021,2,hoshiarpur,TOTAL,721249,1657693325.435227
punjab,2021,3,ludhiana,TOTAL,16104345,30807741534.262596
punjab,2021,3,sas nagar,TOTAL,6040235,8963728598.89373
punjab,2021,3,amritsar,TOTAL,2859630,6530832877.10007
punjab,2021,3,jalandhar,TOTAL,2663707,5579482421.017922
punjab,2021,3,patiala,TOTAL,2400121,5270148761.145614
punjab,2021,3,bathinda,TOTAL,1647401,3788551283.176148
punjab,2021,3,fazilka,TOTAL,1378018,3111874915.8745384
punjab,2021,3,sangrur,TOTAL,1015897,2422730555.689826
punjab,2021,3,pathankot,TOTAL,936270,2224480978.5714393
punjab,2021,3,hoshiarpur,TOTAL,907847,1983363435.8296313
punjab,2021,1,ludhiana,TOTAL,8956495,19225271865.79327
punjab,2021,1,sas nagar,TOTAL,4469959,6737530092.4958515
punjab,2021,1,amritsar,TOTAL,1823100,4535248139.891067
punjab,2021,1,jalandhar,TOTAL,1716126,3828908006.2314005
punjab,2021,1,patiala,TOTAL,1594101,3743416293.2960615
punjab,2021,1,bathinda,TOTAL,1089719,2681512020.113289
punjab,2021,1,fazilka,TOTAL,926196,2485697202.7721486
punjab,2021,1,sangrur,TOTAL,697801,1779386402.710884
punjab,2021,1,hoshiarpur,TOTAL,585780,1384031539.442925
punjab,2021,1,pathankot,TOTAL,570864,1486337867.4528933
jharkhand,2019,4,ranchi,TOTAL,4962725,8766487755.261751
jharkhand,2019,4,dhanbad,TOTAL,2966376,2559078950.795422
jharkhand,2019,4,bokaro,TOTAL,2193416,2158045122.491934
jharkhand,2019,4,east singhbhum,TOTAL,1743320,2454308540.295499
jharkhand,2019,4,hazaribagh,TOTAL,1115893,1919987793.5106766
jharkhand,2019,4,giridih,TOTAL,664950,1173756910.3354383
jharkhand,2019,4,ramgarh,TOTAL,606260,907240261.0972492
jharkhand,2019,4,palamu,TOTAL,568241,1542916983.3263822
jharkhand,2019,4,saraikela kharsawan,TOTAL,542522,632386702.9813409
jharkhand,2019,4,deoghar,TOTAL,411994,652381524.6441478
jharkhand,2019,2,ranchi,TOTAL,3147028,5924687357.225821
jharkhand,2019,2,dhanbad,TOTAL,1279110,1614589568.704862
jharkhand,2019,2,bokaro,TOTAL,1020185,1369272123.3242126
jharkhand,2019,2,east singhbhum,TOTAL,960100,1505995808.3759127
jharkhand,2019,2,hazaribagh,TOTAL,633673,1332857266.8961062
jharkhand,2019,2,giridih,TOTAL,447860,872870570.3762811
jharkhand,2019,2,ramgarh,TOTAL,331688,593592675.6244884
jharkhand,2019,2,palamu,TOTAL,330327,1046448701.3271729
jharkhand,2019,2,saraikela kharsawan,TOTAL,328153,412040653.5542741
jharkhand,2019,2,deoghar,TOTAL,216404,385121235.74762386
jharkhand,2019,3,ranchi,TOTAL,3924885,6987035689.115903
jharkhand,2019,3,dhanbad,TOTAL,2290227,1900631592.4346042
jharkhand,2019,3,bokaro,TOTAL,1738430,1613980827.143254
jharkhand,2019,3,east singhbhum,TOTAL,1439445,1863746509.1365323
jharkhand,2019,3,hazaribagh,TOTAL,917999,1501364416.6671972
jharkhand,2019,3,giridih,TOTAL,498118,876022719.9153262
jharkhand,2019,3,ramgarh,TOTAL,466086,666327597.117374
jharkhand,2019,3,saraikela kharsawan,TOTAL,436371,499189494.0970435
jharkhand,2019,3,palamu,TOTAL,408718,1090919704.3977737
jharkhand,2019,3,deoghar,TOTAL,344455,555613175.4677337
jharkhand,2019,1,ranchi,TOTAL,1958897,3112736131.1203365
jharkhand,2019,1,dhanbad,TOTAL,1390250,1330543703.1307168
jharkhand,2019,1,bokaro,TOTAL,1074907,1046148508.9114575
jharkhand,2019,1,east singhbhum,TOTAL,909285,1244357275.145483
jharkhand,2019,1,hazaribagh,TOTAL,658381,1096533636.5584445
jharkhand,2019,1,giridih,TOTAL,540524,695057378.0180323
jharkhand,2019,1,saraikela kharsawan,TOTAL,395831,376316821.2155843
jharkhand,2019,1,ramgarh,TOTAL,349693,489903880.8153255
jharkhand,2019,1,palamu,TOTAL,336935,875063883.7575887
jharkhand,2019,1,koderma,TOTAL,206484,382615731.9092488
jharkhand,2022,4,ranchi,TOTAL,41821467,63819119475.171005
jharkhand,2022,4,east singhbhum,TOTAL,24875930,36996606734.88582
jharkhand,2022,4,dhanbad,TOTAL,18383284,27724792259.010098
jharkhand,2022,4,bokaro,TOTAL,14851022,20173927151.750202
jharkhand,2022,4,hazaribagh,TOTAL,13124400,20746013914.46022
jharkhand,2022,4,giridih,TOTAL,8482602,13630978502.274261
jharkhand,2022,4,palamu,TOTAL,8295151,15143138186.199799
jharkhand,2022,4,ramgarh,TOTAL,6829219,10303594244.585339
jharkhand,2022,4,garhwa,TOTAL,4570205,8930245496.96877
jharkhand,2022,4,deoghar,TOTAL,4399812,6832642718.442626
jharkhand,2022,2,ranchi,TOTAL,33436768,52558538612.80676
jharkhand,2022,2,dhanbad,TOTAL,12714016,18944522591.96142
jharkhand,2022,2,bokaro,TOTAL,11696455,15638269878.460331
jharkhand,2022,2,hazaribagh,TOTAL,11022611,19190223094.567883
jharkhand,2022,2,east singhbhum,TOTAL,10983841,16073962066.52158
jharkhand,2022,2,giridih,TOTAL,9232036,16356999528.590525
jharkhand,2022,2,palamu,TOTAL,7012344,14888012258.109343
jharkhand,2022,2,ramgarh,TOTAL,5430685,8627263910.65763
jharkhand,2022,2,koderma,TOTAL,3886718,7755155139.208385
jharkhand,2022,2,garhwa,TOTAL,3818360,9098354638.470043
jharkhand,2022,3,ranchi,TOTAL,39158673,58067147243.969315
jharkhand,2022,3,east singhbhum,TOTAL,19160036,27908242815.704758
jharkhand,2022,3,dhanbad,TOTAL,14284651,20625687079.700974
jharkhand,2022,3,hazaribagh,TOTAL,11491587,17774103981.03254
jharkhand,2022,3,bokaro,TOTAL,11304820,14727741169.334763
jharkhand,2022,3,giridih,TOTAL,7398254,11920111086.952282
jharkhand,2022,3,palamu,TOTAL,6770650,12637980151.710459
jharkhand,2022,3,ramgarh,TOTAL,5408270,7941969760.320181
jharkhand,2022,3,deoghar,TOTAL,4037018,6301182422.022277
jharkhand,2022,3,koderma,TOTAL,3729215,6719612545.072683
jharkhand,2022,1,ranchi,TOTAL,28253540,46123330242.43965
jharkhand,2022,1,dhanbad,TOTAL,10895145,16014299345.818779
jharkhand,2022,1,bokaro,TOTAL,9906035,13303827043.387669
jharkhand,2022,1,east singhbhum,TOTAL,9576498,14369232011.490187
jharkhand,2022,1,hazaribagh,TOTAL,9038043,16229125858.21476
jharkhand,2022,1,giridih,TOTAL,7126103,13042929318.085455
jharkhand,2022,1,palamu,TOTAL,5805932,13079772637.081738
jharkhand,2022,1,ramgarh,TOTAL,4563913,7357524201.067262
jharkhand,2022,1,koderma,TOTAL,3110218,6307772153.647697
jharkhand,2022,1,garhwa,TOTAL,3083712,8114726164.818388
jharkhand,2018,4,dhanbad,TOTAL,1062585,1128043527.8329785
jharkhand,2018,4,ranchi,TOTAL,997887,1817673935.7006779
jharkhand,2018,4,bokaro,TOTAL,798913,898225421.2948879
jharkhand,2018,4,east singhbhum,TOTAL,616640,990453488.2225387
jharkhand,2018,4,hazaribagh,TOTAL,454790,843013094.1120856
jharkhand,2018,4,giridih,TOTAL,364032,575695972.035529
jharkhand,2018,4,ramgarh,TOTAL,245189,412829670.89178383
jharkhand,2018,4,saraikela kharsawan,TOTAL,242853,296733243.1740029
jharkhand,2018,4,palamu,TOTAL,234378,620094977.5658048
jharkhand,2018,4,deoghar,TOTAL,152383,236116834.01685226
jharkhand,2018,2,dhanbad,TOTAL,520547,503649314.0895539
jharkhand,2018,2,ranchi,TOTAL,501072,820976014.2247977
jharkhand,2018,2,bokaro,TOTAL,396119,398722258.97476417
jharkhand,2018,2,east singhbhum,TOTAL,323829,467008622.29054534
jharkhand,2018,2,hazaribagh,TOTAL,214298,371520189.2845477
jharkhand,2018,2,giridih,TOTAL,172783,267172044.8851918
jharkhand,2018,2,palamu,TOTAL,131021,325976624.8230643
jharkhand,2018,2,ramgarh,TOTAL,120655,173725383.96619216
jharkhand,2018,2,saraikela kharsawan,TOTAL,117686,128312051.58743984
jharkhand,2018,2,deoghar,TOTAL,96438,148363954.84218916
jharkhand,2018,3,dhanbad,TOTAL,2064271,1383326534.6497748
jharkhand,2018,3,bokaro,TOTAL,1606672,1103642100.617909
jharkhand,2018,3,ranchi,TOTAL,1040485,1373309866.0578432
jharkhand,2018,3,east singhbhum,TOTAL,716556,825516933.9712927
jharkhand,2018,3,hazaribagh,TOTAL,542701,663718370.6947035
jharkhand,2018,3,giridih,TOTAL,334079,457115389.39227813
jharkhand,2018,3,saraikela kharsawan,TOTAL,290800,265695487.6867497
jharkhand,2018,3,ramgarh,TOTAL,264474,310366602.6469911
jharkhand,2018,3,palamu,TOTAL,166304,405648506.51824975
jharkhand,2018,3,deoghar,TOTAL,152113,198908051.87959886
jharkhand,2018,1,ranchi,TOTAL,356622,434234048.4962647
jharkhand,2018,1,dhanbad,TOTAL,340878,271973005.2993548
jharkhand,2018,1,bokaro,TOTAL,263441,210067688.75698972
jharkhand,2018,1,east singhbhum,TOTAL,220276,257229540.65490007
jharkhand,2018,1,hazaribagh,TOTAL,150709,171297280.2361688
jharkhand,2018,1,giridih,TOTAL,131905,131409945.9448334
jharkhand,2018,1,ramgarh,TOTAL,97459,85844869.66475454
jharkhand,2018,1,palamu,TOTAL,84608,128141542.2688809
jharkhand,2018,1,saraikela kharsawan,TOTAL,83449,74573902.81878725
jharkhand,2018,1,deoghar,TOTAL,70058,91100585.73781538
jharkhand,2020,4,ranchi,TOTAL,8317124,15659917253.67704
jharkhand,2020,4,dhanbad,TOTAL,4393208,6659934484.806873
jharkhand,2020,4,bokaro,TOTAL,4305268,5846478510.257725
jharkhand,2020,4,east singhbhum,TOTAL,4179679,6186133250.919454
jharkhand,2020,4,hazaribagh,TOTAL,3130010,6000420755.6344385
jharkhand,2020,4,giridih,TOTAL,2130742,4345307139.123084
jharkhand,2020,4,palamu,TOTAL,1861344,4863829078.659186
jharkhand,2020,4,ramgarh,TOTAL,1794655,3007749575.42791
jharkhand,2020,4,saraikela kharsawan,TOTAL,1193402,1733160460.8949594
jharkhand,2020,4,garhwa,TOTAL,1066915,3132518917.570641
jharkhand,2020,2,ranchi,TOTAL,4656822,10380666521.918905
jharkhand,2020,2,dhanbad,TOTAL,2069288,2849779826.6447525
jharkhand,2020,2,bokaro,TOTAL,2042748,2612705534.8983884
jharkhand,2020,2,east singhbhum,TOTAL,1939867,2840155683.786606
jharkhand,2020,2,hazaribagh,TOTAL,1409834,2588140607.138953
jharkhand,2020,2,giridih,TOTAL,1094408,1886588905.3434167
jharkhand,2020,2,palamu,TOTAL,977293,2564725761.923155
jharkhand,2020,2,ramgarh,TOTAL,881527,1300903967.4575238
jharkhand,2020,2,garhwa,TOTAL,599059,1748704415.4989939
jharkhand,2020,2,saraikela kharsawan,TOTAL,587527,766916078.3234978
jharkhand,2020,3,ranchi,TOTAL,6079407,12343755027.43895
jharkhand,2020,3,bokaro,TOTAL,2914909,3873518361.5365276
jharkhand,2020,3,dhanbad,TOTAL,2897219,4328813599.670498
jharkhand,2020,3,east singhbhum,TOTAL,2722454,4116728544.957737
jharkhand,2020,3,hazaribagh,TOTAL,2043474,3943736117.7577147
jharkhand,2020,3,giridih,TOTAL,1577805,3133920203.091176
jharkhand,2020,3,ramgarh,TOTAL,1222166,1969854247.423759
